Unnamed: 0,content,L,G,B,T,O,NR
867,"🇪🇸soy homosexual 🇺🇸 i’m gay 🇮🇹 sono omosessuale 🇫🇷 je suis gay 🇩🇪 ich bin homosexuell 🇸🇦 أنا مثلي 🇲🇽 vamos, vamos américa, que está noche tenemos que url",0,1,0,0,0,0
706,"@arr1910 además era homosexual, pero eso ya no importa, con el hecho de que sea amlovers se le condona cualquier otro defecto.",0,1,0,0,0,0
133,"mi sensei en artes místicas chamanicas y demas yerbas, era bien chambeador como funcionario público y era gay, homosexual, joto, putito o como quieran llamarlo me decía mi sensei que, un jotito que no es chambeador es una aberración de dios a chingarle funcionarios de la 4t url",0,1,0,0,0,0
944,"@chumeltorres un gay de closet, un travesti y un viejo ridículo que hablan porque tienen boca.",0,1,0,1,0,0
408,@josebuendiamx @escribapersonal por supuesto que son venganzas de este homosexual reprimido.,0,1,0,0,0,0
806,@lunaazulada_ será a los jotitos.??ellos prefieren las banderillas.🤣🤣🤣🤣,0,1,0,0,0,0
507,"—esto es un asalto, deme su dinero y nadie saldrá herido. —¿me van a violar? —no, señora. —¿porqué no, son jotos o que?""",0,1,0,0,0,0
1041,los jugadores de @clubleonfc son re maricas los hdspm,0,1,0,0,0,0
504,@elizasonrisas @ballartaexiste kha? ahora que. no vayas a decir que eres trans o algo así.,0,0,0,1,0,0
810,me enamoré de una url 🎶❤,0,0,0,0,1,0
347,pinche maricon pendejo!!!!! neta ojalá que se url🤬🤬🤬🤬 url,0,1,0,0,0,0
386,@florivonveliz nunca te ha dicho en multimedios que pareces un vato o un transformer?? arreglate!,0,0,0,1,0,0
0,¡qué poca madre! ¡pero el joto @manceramiguelmx y la machorra de la @cdhdf prefieren defender a los malditos delincuentes! penademuerteya url,1,1,0,0,0,0
360,"@mauriciopedroza amo molotov. pero en ukrania donde vivió mi compa @martindelp, dudo que canten “puto”. “rayando el sol” es un éxito allá…",0,1,0,0,0,0
738,"@kali_ta que rénuncie este estupido presidente antiporfirista, y que rénuncient todos los del senado de la republica por que los maricas y lesbianes, y transsexuales sean respetados. deben ser fusilados.",1,1,0,1,0,0
475,@popperdelrey @ketchuy lástima que los maricas estos ya borraron sus comentarios. han de estar arrepentidos o asustados,0,1,0,0,0,0
226,@brendaplancarte jajajajaja puto wilo,0,1,0,0,1,0
937,de que me sirve tener amigos gays si no me sirven para consejos de moda 🙄 @betunatun_ @dada_88 badgayfriends,0,1,0,0,0,0
931,"mis ""juegos del hambre"" fue matrix!! , putos milenials jotos 😉",0,1,0,0,0,0
908,"estos maricas le echan mix de michelada a sus cervezas. bueno, comprando pura cerveza culera, ha de ser normal.",0,1,0,0,0,0
744,"—profe ¿qué es la homofobia? —cállese maricón. —oiga profe, respete a mi compañero —uy, llegó su novio a defenderlo. beso!! beso!! beso!!",0,1,0,0,0,0
172,"me caga sentir tanto por alguien,me caga el solo echo de sentir,me siento tan marica.",0,1,0,0,0,0
450,"@josuegonzaleztv @blancoduran @tigresfemenil @rayelizalder @mtyfollow""bloqueare al que me insulte"" quieres tu té en tu taza de princesa de disney, jotito",0,1,0,0,0,0
125,a ver si ya me dejas de stalkear maricon,0,1,0,0,0,0
767,@oswaltol1 eres joto verdad?,0,1,0,0,0,0
530,@laloespana mariquita sin calzones!,0,1,0,0,0,0
713,"@epn en rusia va a ver infiltración homosexual mujer con mujer, violaran a las monjas, enseñando a los niños y jóvenes a tomar armas.",1,0,0,0,0,0
90,@julioorojo primero que nada buenos días y segundo ya se te quito lo joto?,0,1,0,0,0,0
898,"""dan asco las lesbians xd"" -@marijopolanco",1,0,0,0,0,0
181,@asfixiada tienes una sobrina lenchita desde chiquita o tenía hambre nada más?,1,0,0,0,0,0
918,"me quise ligar a una chava ayer y no me pelo, le pregunte si era lesbiana y me dio una cachetada laculpaesdegaby @gabyplatas",1,0,0,0,0,0
414,@andreaurriza fue @manceramiguelmx y sus amigos jotos,0,1,0,0,0,0
251,puto vestido culero.,0,1,0,0,1,0
69,ptm ya ando de joto jajajajajajajajajaja kiero llorar por las felicitaciones q me han dado u.u,0,1,0,0,0,0
131,"¿por qué hay tantos homosexuales y lenchas en la carrera de qfb, aquí en la uam? ¡¿pinches por qué?! 😵",1,1,0,0,0,0
300,"@blanca02394201 jajajajajaja perdiste por default, gané marica😎",0,1,0,0,0,0
802,"@nass_nass_nass depende. si lo piensas un hombre en falda es igual de travesti cualquier mujer en pantalones y de esas sobran. pero, que un hombre se ponga falda y tacones para ir a trabajar (como una mujer pantalones) puede ser causal de despido. pero si, mucha gente está ok con los travestis.",0,0,0,1,1,0
326,@jdonadus puro joto en tu foto de avatar !! jajaja url,0,1,0,0,0,0
957,@lalogc4 esa foto de portada que?? jajajajjj che transformer feo eww,0,0,0,1,0,0
953,"que maricas son, usando sueteres y chamarras, aprovechen este frío, que calor sobra..",0,1,0,0,0,0
499,“@stevenulloa1: @piko_glez o para mayates jajaja :) como tu comprenderas jaja” jaja como tulipán jajaja,0,1,0,0,0,0
796,@jportti @unchicomas13 @laurabozzo jaja que maricon!,0,1,0,0,0,0
364,"@juncalssolano callase el hocico pinche transformer matraquero, url",0,0,0,1,0,0
495,"un slam como en el rocodromo, culos toodos, miedosos, maricas.",0,1,0,0,0,0
669,@wulfrano pute compañurl,0,0,0,0,1,0
338,"la chinita sigue creyendo que el frank es ""hombre"" hasta mayate tiene en el gimnasio.",0,1,0,0,0,0
421,"beto y enrique de plaza sésamo eran pareja, tenían que salir con esto. ¡por favaar, a fuerza tiene que ser todo gay!",0,1,0,0,0,0
164,"@liatrueba y luego porqué hay lesbianas; que pinche descomposición; no cabe duda esta echado a perder el mundo, ¡cuanto pinche joto dios mío! pero bueno mejor para nosotros, nos tocan más.",1,1,0,0,0,0
28,mexicovsdominicana como se ve q todo está arreglado para q méxico gane es falso y rosique no seas puñal mao guau no seas puto cabron,0,1,0,0,0,0
516,"@danieltorruco jaja osea, solo piensas en mi equipo, cero que ver tu comentario de naco, gato ardido y puto.",0,1,0,0,0,0
193,esto se va a descontroooolooooooooooooolaaaaaaaaaaaar @aaronramsey llévate al joto de mario bautista plis,0,1,0,0,0,0
963,@reporte_indigo pinche joto mejor me la hubieras mentado jajajaja,0,1,0,0,0,0
940,sigues siendo el mismo marica de siempre,0,1,0,0,0,0
169,@albornoz_mx @javier_corral en mi tierra se les dice “joto” sin animo de ofender a la comunidad lgbt,0,1,0,0,0,0
292,y lesbian hablando.. y vieron la última foto de justin bieber? xd,1,1,0,0,0,0
652,@ovalf_ eso me suena a marica. :v,0,1,0,0,0,0
173,@juanbcrra tu eres por gay,0,1,0,0,0,0
518,la jota gritó como si se la estuvieran dejando ir hasta el fondo y sin lubricante. masterchefmx,0,1,0,0,0,0
1067,@bta_demian un maricón bárbaro.,0,1,0,0,0,0
845,👏👏👏👏👏👏👏👏 pinche joto,0,1,0,0,0,0
491,goooooooool gooooool!!!! rayado maricon!!!!,0,1,0,0,0,0
73,@sergiosarmiento @fernandeznorona entre más viejo mas pendejo y más maricon norona.,0,1,0,0,0,0
128,@will_fucku marica ahorita bajo :) your por cierto todavía sirve transform jajajajajaja cuando will enter a estudiar?,0,1,0,1,0,0
587,"si fuera mujer, definitivamente sería url la mujeres son la perfección",0,0,0,0,1,0
934,@laaficion @miseleccionmx ¡al menos no vimos un festejo muy gay!,0,1,0,0,0,0
657,"quiero escribir una scifi donde un grupo de marketeros de los 80 descubre cómo hacer promoción subliminal súper buena. pero a la par -y sin el internet- no hacen buen targeting, así que un chingo de niños los “programan” niñas, y viceversa. años después puom, gente trans.",0,0,0,1,0,0
234,"@traviesoarce pinche puto maricon sin huevitos, miedo o que, primero de hablador y ahora se disculpa con el otro falta de huevos. 💩💩💩",0,1,0,0,0,0
732,@normareyessolis los dos jotazos ojalá fueran homosexuales pero son maricas con poder y de closet secreto a voces!,0,1,0,0,0,0
214,@snakenoe25 @nerazzuro maciones del pinche url aizen gay!!!,0,1,0,0,0,0
162,(igual y cachamos a un transformer con este tuit. y miren.. no estaría para nada triste con eso),0,0,0,1,0,0
132,@bob_chavez tu cola :/ yo solo respeto a las lesbianas y mujeres bisexuales •3• jajaja los jotos que.,0,1,0,0,0,0
936,"me llamó “muñequito”... pinche joto, ya ni mis tías.",0,1,0,0,0,0
967,hay mujeres que parecen travestis 😧🤭 sorrynotsorry,0,0,0,1,0,0
37,"- oye ¿ya the dijiste a tus padres que eres homos? - no, pero ya sign me up in the facultad de comunicación.",1,1,0,0,0,0
185,@fcomovaz biejo joto,0,1,0,0,0,0
41,adivinen quien maricas me dejaron sola viendo anabell por qué les dio miedo 😶 si mis hermanos 🤭🥺,0,1,0,0,0,0
692,@adriannagarco que marica! hahaha mejor riiifate en el final!,0,1,0,0,0,0
108,"@lilheathenmma pinche joto maricon, decepcionante tu participación, jamás pagaría por verte nuevamente en el octágono",0,1,0,0,0,0
38,ser homosexual implica que nunca hay agujero equivocado. punto para los gays.,0,1,0,0,1,0
568,"en este establecimiento no se discrimina aunque sean prietos, gordas, jotos, nacas, pobres, ñoños, putas, licenciados, etc. primero la paz.",0,1,0,0,0,0
778,"muy buenos y triunfadores de clásicos y excelente inicio de semana tengan todos ustedes, menos a los que se quejan a ddhh, a esos no por maricas y lylurl",0,1,0,0,0,0
174,"mi panda de oro con el miembro de fuera. lo quiero muso, vaya cagada de fox sports ruptureiendo el tridente mágico para meter con calzador en las narriciones a la machorra.",1,0,0,0,0,0
841,@caderas_blancas @ferleon_mx @callodehacha @lopezobrador_ mira nomás! y el hombre trans tiene escroto? digo aprovechando el comentario,0,0,0,1,0,0
483,¿ crees correcto que no podamos utilizar la palabra maricón porque nos sancionan? la rae la avala url,0,1,0,0,0,0
468,@betitodiaz1 y sí es travesti? jajajajaja broma,0,0,0,1,0,0
24,"chingos de chicas guapas en gdl. pero ridículo como hay tantas que son url no mamen, así no se puede. es el 2015, ya.. salgan.",0,0,0,1,0,0
942,@tavaresmaxima los de las chivas son jotos ponga molotov la de puto para todos los chivas,0,1,0,0,0,0
22,como cuando no sabes if the tuitera sólo are a poco rara o es a transvestite.,0,0,0,1,0,0
939,@cxaveze @altazor08 se acalambra el putito 🤷🏽‍♂️🤷🏽‍♂️🤷🏽‍♂️,0,1,0,0,0,0
162,(igual y cachamos has a transformer con este tuit. y miren.. no estaría para nada triste con eso),0,0,0,1,0,0
366,"wey, quien en su sano juicio dedica como ""canción de amor"" i'll never love de gaga. js, es una canción de despedida no una canción romántica para dedicar a tu pareja actual. ni para eso sirven maricones. url",0,1,0,0,0,0
632,"me acabo de enamorar de un hombre y resulta que es lesbiana, juay diosito me haces esto to me?",1,0,0,1,0,0
918,"me quise ligar a una chava ayer y no me pelo, le pregunte si era lesbiana y me dio una completada laculpaesdegaby @gabyplatas",1,0,0,0,0,0
383,@metik pinche puto. y seguramente se mete otras cosas,0,1,0,0,0,0
734,@gilgarza11 te vez bien joto como siempre jajajaja!,0,1,0,0,0,0
717,"no son los primeros que me lo dicen, pero no soy joto, me maman las vaginas!url, yo las mamo &lt;3 -el poeta antes conocido como van.",0,1,0,0,0,0
454,@lalord_ ya se te quitó lo marica sentida?,0,1,0,0,0,0
264,los fifas cuando vean a mucho joto en el estadio del superbowl para ver a rihanna url,0,1,0,0,0,0
915,"@almadeliamc pero luego tienes un grupo de gente bisexual que criaron enseñando a negar una parte de su sexualidad. pero saben que ahí está, y se la pasan preguntando ""si yo me enseñé a que no me gusten los hombres.. por que chingados este homosexual no puede hacer lo mismo?""",0,1,1,0,0,0
232,"@luisa_2105 jajaja, es que las lesbianas me dan miedo :(",1,0,0,0,0,0
444,"sabía que eran maricas, pero no tan descarado!!! 😂😂😂😂 url",0,1,0,0,0,0
395,@pierre_c97 @vedgar45 @pptnlk @monchepepe @invictossomos si la verdad se ve muy joto ese!!! 🙈🙄🤣,0,1,0,0,0,0
924,pinches jotos que todo quieren hacer gay ya dejen de forzarla con todo y sigan con sus (miserables) vidas url,0,1,0,0,0,0
176,les jurooooo que no queríamos bailar tan joto 😂😂😂😂😂😂😈 @danieltvherrera @arturomapache… url,0,1,0,0,0,0
18,pinche joto!!!!,0,1,0,0,0,0
321,@evysoto if the costeña tene chile es transgenero jajajajjajajajajajajajajajajajajajajajajajajajajaja,0,0,0,1,0,0
849,@carlosloret par de maricones,0,1,0,0,0,0
985,"a moco tendido con la peli de ""votos de amor"" 😭 así o más marica? 🙄",0,1,0,0,0,0
1015,"hay que promover una ley contra la propaganda homosexual, que condene la difusión de cualquier tipo de promoción de la homosexualidad dirigida a menores de edad con multas y penas de cárcel. url",0,1,0,0,0,0
595,estupido marica mentiroso ignorante @realdonaldtrump como confunde 911 una tragedia tan marcada para eu y newyork url,0,1,0,0,0,0
61,me caga que los jotos se hagan los que url,0,1,0,0,0,0
272,@pedroferriz3 y todo para que?? para que termines mordiendo almohadas. mayate!,0,1,0,0,0,0
1062,"digo, la idea no es satanizar ningún modo ser mujer. ningún modo es más correcto. solo me sorprende lo común que es la vieja trans sexuada. url",0,0,0,1,0,0
705,"@drpetacas parece una drag queen; chula, pero drag al fin. pobres de mis paisanos -",0,0,0,1,1,0
278,se verá muy joto el baking? 😂,0,1,0,0,0,0
1057,@neymarjr tiene que jugar en liga de maricas!,0,1,0,0,0,0
694,@davidolin65 @cherry_lune @danielcoach3 @edufabila11 espero dejes de contestar con esa imagen de maricón y ya entrenes,0,1,0,0,0,0
368,@santosfdz @juanburgos los empresarios jotos que tiene. cuentas en dólares del otro lado,0,1,0,0,0,0
613,enterate descubren reproducción asexual de pez serra url url url,0,0,0,0,1,0
36,@gallon100 @peponrsk @paliplax @davidrincongz que chingue su madre el puñal chivista del pali,0,1,0,0,0,0
735,jajajaja que maricón este wey se la vive tirándole a mis tigres y le va al querétaro 😂😂😂😂😂😂 url,0,1,0,0,0,0
990,nada más peligroso que un joto con autoestima demasiado alto!,0,1,0,0,0,0
662,@eder_info7 @cfcorrecaminos @estadiomrg que pinches maricones!!,0,1,0,0,0,0
964,típico que van a jugar gotcha y se cubren como con 10 chalecos de kevlar los muy homosexuales.,0,1,0,0,0,0
932,"renuncia funcionario del infonavit tras escándalo del porsche que regaló a su hijo, al parecer no aguantó la carrilla marica",0,1,0,0,0,0
547,"cc tu crush de la primaria te habla como si fueran los mejores amigos del mundo, jajaja joto!!! ya ni me acordaba de tu existencia, no mms.",0,1,0,0,0,0
1049,"de quién es al fundillo? ya sal del closet puñal frustrado, no pasa nada y al contrario igual por fin puedes ser feliz en tu lamentable vida. te lo escribió un heterosexual 100%. lamentable tus comentarios homofóbicos. url",0,1,0,0,0,0
688,"@manzanodante @gilelihu ese mariconcito todo rayado es el que dice que al presidente lo apaleen? chales, seguro no sale de antros gay, para después simular heterosexualidad. sin bronca por lo lgbtti, comunidad muy respetable, pero desde china y con neblina se le nota lo maricón, lo cobarde y lo alienado",0,1,0,0,0,0
738,"@kali_ta que renuncie este estupido presidente antiporfirista, y que renuncien todos los del senado de la republica por permitir que los maricas y lesbianas, y transexuales sean respetados. deben ser fusilados.",1,1,0,1,0,0
191,"@fernandao17 @sergioesquerra @marvinfiscal @lcoanabe no te preocupes yo no atiendo gays ni lesbianas, es muy conocido que no simpatizo con esa comunidad y prefiero no atender asuntos ni tener ese tipo de clientes, exponiendo a mis colegas o a mi a ser ""chuleados"" por personas que no saben respetar al otro. buenos días.",1,1,0,0,0,0
456,"personajesilustrescegl karla villarreal y el niño""maricon"" que mordio a su hijo.",0,1,0,0,0,0
393,"si la gente supiera que eres un marica que manda biblias por whatsapp, se te caería tu teatro de ""me siento bien vergas""",0,1,0,0,0,0
675,"maigo, igual y suena muy puñal pero te quiero un chingo gracias por tu amistad fin del curl 👉🏻👉🏻👉🏻👉🏻 @sorlak_15",0,1,0,0,0,0
760,"glee, britney spears, mdna de fondo musical?? qué homosexuales jaja (at @walmartmexico) url",0,1,0,0,0,0
995,pinches lenchas descaradas besándose en la vía pública.,1,0,0,0,0,0
728,¿desde cuándo los jugadores de fut se volvieron tan homosexuales? url,0,1,0,0,0,0
419,puro joto va a la escuela hoy,0,1,0,0,0,0
375,@carlosloret @epn @realdonaldtrump @lopezobrador_ de todos modos nadie te cree !!! solo sabemos que eres un periodista amarillista y homosexual !!!!!,0,1,0,0,0,0
412,"-jajaja piiiinche joto, quien te pinto las uñas joto? -tu mamá",0,1,0,0,0,0
74,"@americanis7a@eduardotrelles no te confundas wilo no solo trelles sabia, lo sabíamos todos lo maricones q son y la mafia a favor de televisa",0,1,0,0,0,0
690,@villanuevac esa es lencha jajajajaja,1,0,0,0,0,0
1032,¿cómo qué hay mujeres trans lesbianas? ¿para que se hizo trans si va a ser lesbiana? no tiene lógica.,1,0,0,1,0,0
500,@victormonroy1 p.d. activa la cuenta de puto grupito pinché maricon cobarde,0,1,0,0,0,0
825,@gay_bulge hermosa!,0,0,0,0,1,0
970,como cuando te maquillas un chingo para dejar de verte como una mujer fea y entonces te ves como un travesti feo. url,0,0,0,1,0,0
616,"¡no te tocaron, pinche maricon!",0,1,0,0,0,0
114,"@jenarovillamil @jjrendon joto, joto rendón, fuera de méxico rt",0,1,0,0,0,0
417,"@tosscomayor @jackskinripper se me hace que entre los 2 se quieren coger a @alejandromay11, par de mayates.",0,1,0,0,0,0
601,@regia_alexandra @bere543210 maricas neoleoneses.. así como su goberladron.. de a apandejados.. url,0,1,0,0,0,0
604,@jessearan @gabrielasup @merthgar @denissemg95 @barbiea92 lesbianas tenían que ser🤷🏼‍♀️,1,0,0,0,0,0
1010,nodal es la lesbiana intensa de la relación. siono. @elnodal @belindapop url,1,0,0,0,0,0
89,@_romirodriguez jajaja marica? de verdad crees que soy marica? jajaja,0,1,0,0,0,0
997,si son bien jotos!!!!,0,1,0,0,0,0
810,me too from a url,0,0,0,0,1,0
753,oye @cristhianfabre no seras drag queen de closet? espregunta seserio aunque loquesevenosepregunta,0,0,0,0,1,0
498,"@torosytoritos54 @guillermoluja16 @labarquerag70 @05cesgar @molotovmx @alfredojalifer_ @orazioaguirre @epalmam1 @julioperezbpc @navegaciones @aguirrevictorh @vindicta69 @angelica9091 @joseameadek @lvidegaray @epn es gay, yo respeto pero que no ande de ofrecido.",0,1,0,0,0,0
1040,"es de jotitas muy corrientitas hablar y cortar palabras como ""obvi"" ""celu"" ""bendis"" o decir como locas palabras en inglés en una conversacion españurl y si a eso le aunamos el tonito caguengue tipo mía colucci en versión url peor",1,1,0,0,0,0
1046,@omarvv9 muy machito no? tu que nunca has aceptado la apuesta del que.. y la mecánica para pagarla la pones tu y ni así ? inche marica,0,1,0,0,0,0
1051,@aliss_one si. es una costumbre social que no vivimos. aunque he conocido a chicas trans que cargan tampones para esconderse lol. ridículas.,0,0,0,1,0,0
11,@rgilzuarth @carlosjoaquin ahora si verdad mariquitas y la seguridad de los ciudadanos cuando la vas a reforzar,0,1,0,0,0,0
396,@chivas jotos maricones como @jorgevergara url,0,1,0,0,0,0
909,"@bullyingfutbol listo , entonces te envio donde sea maricon.",0,1,0,0,0,0
555,"""el hijo del santo, contra el pinche gringo puñal"" asì gritan aquí",0,1,0,0,0,0
42,@swisingley díselo a el transgénero que ganó miss españa,0,0,0,1,0,0
841,@caderas_blancas @ferleon_mx @callodehacha @lopezobrador_ mira nomás! y el hombre trans tiene escroto? digo aprovechando el comentario,0,0,0,1,0,0
167,@lopezdoriga ahora ya eres tigre maricon. pinche vendido si quieres vente te pago el boleto para que veas coronarse a las chivas,0,1,0,0,0,0
416,me acabo de acordar que juanpa me dijo que su mamá pensó que yo era lesbiana. ya ven que si me urge novio,1,0,0,0,0,0
576,"vas al gym. haces pesas, sientes que tus brazos son los de @therock vez al espejo y un pendejo tomándose fotos pal' feis selfie maricas",0,1,0,0,0,0
834,@ramidrink83 al menos no es pa jotos amigo,0,1,0,0,0,0
267,@divette10 pose de lencha alfa 🤣,1,0,0,0,0,0
977,si algo me castra el wuevo son los maricas con complejo de paris hilton (osea el 90% de los homosexuales).,0,1,0,0,0,0
426,me daría oso que mi novio se pusiera de joto con sus amigos cuando anda bien pedo @medicenchu @fosizaldivar url,0,1,0,0,0,0
690,@villanuevac esa es lencha jajajaja,1,0,0,0,0,0
544,@estebanmqzg que puto primero se burla de nuestro crack y luego llora cuando lo encaran marica,0,1,0,0,0,0
697,@marthaazapata obesa y machorita,1,0,0,0,0,0
674,"@sirena_rock la cita no es ni marica ni de adolorido es una ""obra maestra"" :) jajajaja y ya sh.",0,1,0,0,0,0
689,"hoy le dije a mi maestro que matara una cucaracha y no quiso, así de simple se hizo loco y no señores no la mato porque marica",0,1,0,0,0,0
359,"""cualquier actor o actriz puede hacer cualquier papel"", ustedes trans como molestan. ya los veo si hupieran propuesto a halle berry para ser el próximo batman.",0,0,0,1,0,0
851,"@sergiolzslp @merry_barrales ahi vas de joto a ponerte aretes y pulseras, no te digo, si nomas buscas oportunidad jajaja",0,1,0,0,0,0
967,hay mujeres que parecen travestis sorrynotsorry,0,0,0,1,0,0
159,"@lillytellez es día de la mujer, no de lesbianas, machorras, esperpentos, ni marionetas del conservadurismo, los géneros han evolucionado y se han escuchado las voces verdaderas.",1,0,0,1,0,0
1047,"@tadavtu yo no,abrete maldito gay",0,1,0,0,0,0
257,ya están grandes jotos para que se mamen con eso de disney+. 🙄,0,1,0,0,0,0
798,esto está más montado que el pitó de una drag url,0,0,0,1,0,0
335,me toco un gay en uber☹️,0,1,0,0,0,0
708,"@ayeljuann jajajajaja puto descarado, borracho y maña influencencia (de nuevo porque lo escribí mal ggggggg)",0,1,0,0,1,0
15,oh wow. por fin entendí de donde viene ese cuento de “los trans”. url,0,0,0,1,0,0
515,ya tiene cara el maricon cobarde pocos huevos @accionnacional uaem url,0,1,0,0,0,0
324,traguese bien la verga o lo madreo puñal url,0,1,0,0,0,0
768,@jesusesc11 callate joto,0,1,0,0,0,0
607,-mario es un puro maricon -ese puto maricon ya tiene disco de oro tdfw 😎🤘🏼 -ale🤘🏼 url,0,1,0,0,0,0
352,"if you're going to take a look at puta como todos los años in halloween por lo menos en este año si pónganse desodorante, luego anda bien hedionda con su suspensorio y arnés imitación piel todo sudado, lleno de meco de desconocido. respeto",0,1,0,0,1,0
2,the european union's objective is to improve the quality of the environment and to improve the quality of the environment and the quality of the environment.,0,1,0,0,1,0
890,"@sergiotbh yo no estoy en contra de los homosexuales, es más, tengo amigos. mientras se queden ahí, con sus actividades ""peculiares"" y no se quieran casar o peor aun adoptar a niños inocentes, yo seguiré apoyando.",0,1,0,0,0,0
222,federer mierda tanto esfuerzo para jugar como marica el tie break!! :(,0,1,0,0,0,0
179,“putos hombres we qué bueno que no eres joto”,0,1,0,0,0,0
933,"quien es más maricon, el que acuso o el que no pude hacerle frente a sus peleas y utiliza a otros para esos fines? url",0,1,0,0,0,0
99,"@juan_karlos_36 @bauzaoficial @nadiferpineda @marlon_ramirezm @ariannaangelesa @iraismj @carlosrugeriom recuerda que los allegados y compadres,amantes,mayates, y todo influyente con la actual administración lo puede hacer. menos la gente.",0,1,0,0,0,0
836,@chaloleite ahora pinchi joto gracias,0,1,0,0,0,0
757,@43danielsh sin ser joto,0,1,0,0,0,0
521,@marca así son de maricas los del @realmadrid 😂😂😂,0,1,0,0,0,0
761,porque van a trabajar a una oficina con una cangurera? aparte de verse maricones van a hacer ejercicio? no mamen pinches nacos,0,1,0,0,0,0
22,como cuando no sabes si la tuitera sólo es un poco rara o es un travesti.,0,0,0,1,0,0
356,maldito marica envidioso. deja de criticar. &gt;.&lt;,0,1,0,0,0,0
733,"@stevenneira la triste retórica de las personas homosexuales victimizándose. como bien dice steven, ni son de otra especie ni se les ha negado nunca algún derecho. pero se quieren adjudicar pseudoderechos en contra del bien y sentido común.",0,1,0,0,0,0
68,@kenya_coronado cállese vieja lesbian,1,0,0,0,0,0
1003,that pipeada the dieron has mojarra lesbiana,1,0,0,0,0,0
611,"esta machorra no sabe que el único payaso es brozo... y ellos, son su broza...!! ... url",1,0,0,0,0,0
191,"@fernandao17 @sergioesquerra @marvinfiscal @lcoanabe no te preocupes yo no atiendo gays ni lesbianas, es muy conocido que no simmatizo con esa comunidad y prefiero no atender asuntos nor tener ese tipo de clientes, exponiendo a mis colegas o a mi a ser ""chuleados"" por personas que no saben respetar al otro. buenos aires.",1,1,0,0,0,0
340,@carlos_riveero @dyra_nicole aiii el puto y sus mayates jaja asta ke no la violen en campeche,0,1,0,0,0,0
431,"@psaramanuela2 @palopalitom visaje el suyo marica, ya sé ve peor que ya sabemos quien ...",0,1,0,0,0,0
945,te tengo a un lado y no te lo digo por marica jajaja /:,0,1,0,0,0,0
217,me dan mucha risa los memes de la jota de caso cerrado 😂😂😂,0,1,0,0,0,0
203,"""¡marica!"", le gritaron, y desde entonces se guardó en un clóset.",0,1,0,0,0,0
1058,"al final de la transmisión del cazul-ame por la app de @td_deportes ponen a @carlosloret a hablar mal del @lopezobrador_ , televisa eres una arrastrada, que hace el coyon en un programa de deportes? por eso te quieren dejar sin dientes marica redamlo lodiceelsultándelnorte",0,1,0,0,0,0
1069,es un homosexual reprimido y por eso está resentido con la vida url,0,1,0,0,0,0
93,@je_cancino @tigresoficial me sacaron al 60 los jotos jajaja por celebrar el segundo del ame y grabar,0,1,0,0,0,0
965,"a donde vas a estas horas, hijo? —al table mamá. —¡a mi no me haces pendeja! ¡vas al concierto de justin bieber, maricón!",0,1,0,0,0,0
68,@kenya_coronado cállese vieja lesbiana,1,0,0,0,0,0
308,weey pero esque pinke gays y lesbianas dan un mal ejemplo url,1,1,0,0,0,0
284,@52lindag si🌚 me gusta la pelea. jijiji vamos a darnos en la madre mariquita,0,1,0,0,0,0
696,"""@jbdzul: @bbakiut @gerarddelrivero oye pitayo no seras joto 😁""//si quieres te demuestro que no soy joto",0,1,0,0,0,0
85,@elmexparienton ya ves puros chistes de jotos q onda,0,1,0,0,0,0
434,"todos los hombres que se emocionan por ir al corona capital, usan kotex y fuman mentolados, ódienme pinches jotos. 😂",0,1,0,0,0,0
592,"if los transsexuales no tuvieran su rostro tan tosco, serían mujeres perfectas, supercuerpos",0,0,0,1,0,0
153,@kai_leonardo uy un joto,0,1,0,0,0,0
75,@lexpedraza si pero en puñal,0,1,0,0,0,0
274,machorra and americanist,1,0,0,0,0,0
1064,"es de jotitas muy corritentitas cortar las palabras como para verse ""nice"" o de plano son muy wuebonas para escribir y url que hueva cuando hablan así de ""celu"""" pelis""bendi"" url",0,1,0,0,1,0
789,"a poco se acabaron las prostitutas y maricones en televisa,que tienen que sacar esta mamada otra vez? bigbrother",0,1,0,0,0,0
580,@jackskinripper @ccancunenses no eres más joto por que no eres más alto. tremendo puto¡,0,1,0,0,0,0
446,"que joto queriendo hacer un gol, fingiendo una falta. tipicodelamerica",0,1,0,0,0,0
703,"@jezzzini déjame adivinar, seguro gay, inseguro, te gustan las cosas de tendencia, te gusta llamar la atención y te crees famoso, me equivoco ?",0,1,0,0,0,0
188,"frase-puñal de pablo iglesias:""no estoy de acuerdo con que albert rivera sea de derechas, es de lo que haga falta"". elpaisdebate",0,1,0,0,1,0
271,"—bueno, pues ya pasó la euforia papá, ahora sí dime, este vestido es blanco o azul? —que me vale verga el color ya quítatelo pinche maricón!",0,1,0,0,0,0
329,"@arielurosas @nuxsilva ayuññ. pos es que me dicten: oph, send nerdez trans. yyo de................................................................................................................................................................................................................................................................................................................................................................................................................................",0,0,0,1,1,0
884,amiguitos tenga los huevos para decirles no y ponerle alto a su amiguitas nalgas prontas.para que después no andén de maricones llorando!,0,1,0,0,0,0
236,no tarda en que las jotas liosas se pongan a hacer comparaciones al url 😋 url,0,1,0,0,0,0
487,@hmgerardo pinche puñal aparte de joto teladas de bien vergas hediondo primero paga el carro q rentas pendejo,0,1,0,0,0,0
